;texts;labels
7588;system equat cantilev note default iter solver petsc seem struggl bit problem ;0
7589;correct name exampl ;0
7590;updat public juli ;0
7591;honor flag ;0
7592;rboomit chang greedi behav sensibl paramet ;0
7593;decrementrank vector tensor type use yet use forthcom fetransform ;0
7594;von mise stress system equat ;0
7595;add stress plot reduc basi ;0
7596;log reduc basi ;0
7597;chang name scheme exodu file exampl ;0
7598;updat exampl comment base patch geordi mcbain regener html doc exampl ;0
7599;rboomit chang getter rbeimassembl ;0
7600;serialmesh stitch mesh function stitch mesh mesh option tri merg node two mesh connect ;0
7601;util tensor tool function ;0
7602;put code comment correct place ;0
7603;one recent vector patch look like need explicit tensor valu includ configur probabl disabl second ;0
7604;add nedelec one type correspond nedelec element first type current first order updat exactsolut comput hcurl hdiv error vector solv curl curl use quad triangl comput error ;0
7605;allow elemnt variabl restrict exodusii output ;0
7606;accessor retriev translat vector period boundari ;0
7607;dofmap get info accur even bandwidth vari processor processor dofmap add matrix take account possibl processor dof ;0
7608;converg failur want spam output unless higher level code catch handl problem ;0
7609;reorgan period file ;0
7610;updat present link ;0
7611;split periodicboundari base deriv class ;0
7612;look like miss coupl spot ;0
7613;add assert option print inform upon assert failur ;0
7614;get charg newlin ;0
7615;symlink libmesh ;0
7616;chang ksp option petsc ksp type type icc ;0
7617;chang includ foo direct includ libmesh foo ;0
7618;remov intel someth report flag unnecessari outdat version newer icpc remov work around distcc problem ;0
7619;miss libmesh version new includ libmesh directori ;0
7620;default add subdirectori includ path ;0
7621;leav enabl legaci includ path default user time interven offici releas adjust ;0
7622;use includ prevent make error third parti makefil load get error anyway link time ought prevent make clean fail depend got pull ;0
7623;updat exampl php recent exampl ;0
7624;need stub unimpl clough tocher case cut past code trigger clang warn ;0
7625;check point locat failur period boundari give error messag rather segfault ;0
7626;tune paramet store refer danger refer temporari moreso thank clang warn ;0
7627;preliminari support enabl fpe codi ;0
7628;use libmesh error ;0
7629;jed brown check error code remov unus variabl ;0
7630;ignor file ;0
7631;sse instruct error check linux ;0
7632;mpi disabl runtim petsc configur mpi need fall back laspack ;0
7633;sse instruct error check linux ;0
7634;special allow optim send receiv plain data copi case processor data type match ;0
7635;remov deprec ;0
7636;unus variabl ;0
7637;configur test enabl disabl except ;0
7638;libmesh version soft link libmesh config script gitignor ;0
7639;clearer ;0
7640;updat sparsiti pattern behavior ;0
7641;new sparsiti pattern chang reduc basi exampl work laspack still need test stuff trilino ;0
7642;look like includ configur gener non final file sync ;0
7643;handl autodetect mpich depend mpl librari ;0
7644;bootstrap latest mpi ;0
7645;coupl interfac longer libmesh implement unfortun libmesh insuffici test macro ;0
7646;merg build system goodi util automak branch ;0
7647;forgot add util file last commit ;0
7648;put copi libmesh config new standard place app written automak branch build system configur trunk hope make transit easier ;0
7649;document file sever newish exampl realli check ;0
7650;rboomit chang modifi store tempor discret paramet transientrbevalu transientrbconstruct inherit rbtemporaldiscret rather store object ;0
7651;elem type side map ;0
7652;rboomit chang api chang renam current paramet paramet rbparametr subclass ;0
7653;parallelmesh assert adjust chang queri function renumb behavior handl possibl null contain entri delet node ;0
7654;turn sne type vir ;0
7655;renumb mesh copi ;0
7656;preserv node order much possibl ;0
7657;add get time step exodusii ;0
7658;libmesh defin hash pointer build unord set map multiset multimap pointer even best unord contain implement gnu cxx hash ;0
7659;use libmesh defin hash pointer max compat unord node set ;0
7660;rboomit chang comment output libmesh read write basi function ;0
7661;ton compil act confus replac febas templat base class ;0
7662;shut unus variabl warn ;0
7663;clean print trace splite demangl function handl individu type well stack trace inform chang paramet call new damangl function ;0
7664;perf log need pull string stream ;0
7665;remov redund find neighbor call ;0
7666;let give remot elem uniqu ;0
7667;make debug failur easier ;0
7668;avoid parmeti enough element per partit ;0
7669;rboomit chang slight chang api rbparamet ;0
7670;feinterfac map ;0
7671;hex node child map seem use hex child side declar local function ;0
7672;fix unus variabl warn libmesh enabl amr ;1
7673;move copi past code tet tet class base class ;0
7674;macro factor away line switch statement ;0
7675;use void switch feinterfac function return void ;0
7676;elem subact ought queri parent children break parallelmesh situat children remot ;0
7677;famili tree side need remot elem awar ;0
7678;includ neighbor inform pack unpack element ;0
7679;updat petsc version guard petsc ;0
7680;libmesh serv recurs split petsc asm pcfielsplit ;0
7681;petsc api version chang ;0
7682;ignor gener file exampl ;0
7683;rboomit chang paramet initi file rbparametr use onlin stage ;0
7684;rboomit chang remov superflu log ;0
7685;updat svn ignor ;0
7686;sure disabl ksp right libmesh option sick exampl fail prefer libmesh option let disabl libmesh option entir ;0
7687;ignor libmesh option makefil might conflict ksp type ;0
7688;updat svn ignor ;0
7689;broken dofobject redistribut trigger assert let defin intermedi variabl make easier probe gdb ;0
7690;use elem pack size ;0
7691;rboomit chang remov rbparamsubdomain code sinc activ maintain also major api chang introduc rbparamet class index base string name paramet ;0
7692;make sure reserv enough buffer space dof indic ;0
7693;rememb test remot elem tri creat node constraint interfac ;0
7694;allow overrid initi mesh size test purpos ;0
7695;remov debug code ;0
7696;rboomit chang correct read header call rbevalu work properli problem xdr version set call read header need header data set version also exampl chang sinc read basi function without equationssystem read first ;0
7697;rboomit chang rbevalu read basi function get header version number version string ;0
7698;creat feabstract febas deriv toward vector valu finit element ;0
7699;remov depend make clean ;0
7700;ugli hack make sure boost dir boost root directori get test system directori user abl overrid system default way around ;0
7701;upgrad latest meti parmeti ;0
7702;updat configur match new file ;0
7703;clarifi comment ;0
7704;debug mode like comma end initi list ;0
7705;make sure libmesh dir set someth sensibl makefil ;0
7706;make sure libmesh dir set someth sensibl makefil ;0
7707;feabstract build give back autoptr use yet ;0
7708;lagrang vec finit element updat underli infrastructur handl includ new vector exampl test ;0
7709;creat fefieldtyp chang feinterfac vector type feinterfac field type current type type scalar type vector ;0
7710;avoid warn ;0
7711;probabl support consist meshbas mesh dimens even distribut mesh empti subpartit ;0
7712;use gnuplot script output file name svn ignor output ;0
7713;test consist element processor debug mode ;0
7714;need valid element proc hope get consist node proc ;0
7715;remov old debug code ;0
7716;directli includ iostream header ;0
7717;print processor addit locat print node ;0
7718;make elem print littl compact ;0
7719;catch null element assert segfault ;0
7720;consist use unsign int libmesh processor ;0
7721;option messagetag argument parallel send receiv ;0
7722;use serialmesh tetgen track recent parallelmesh regress ;0
7723;stream proxi usual return return raw stream ;0
7724;request post wait work refer count pointer play nice stl contain hidden behind accessor function ;0
7725;rboomit api chang sever thing poorli name theta expans assembl expans also renam norm member innerprod accur descript ;0
7726;wrap libmesh assert valid procid declar one templat function call parallelmesh renumb dof object ;0
7727;pickier icpc templat function special declar within namespac ;0
7728;add pack rang parallel function greatli simplifi mpi commun variabl data size object like elem node ;0
7729;parallel pack unpack pack size special node elem usabl parallel pack rang call ;0
7730;output iter option make parallel pack rang call use ;0
7731;check parallel node processor consist ;0
7732;use pack rang method meshcommun ;0
7733;rboomit chang exit repeat greedi paramet check paramet greedi param list recent ;0
7734;use serialmesh tetgen ;0
7735;use vector tensor implicit construct assign scalar underli data type ;0
7736;let run exampl alphabet order rather whatev random order filesystem give order ;0
7737;fem system clean littl better also use write timestep instead write equat system demo unsteadi output appropri read paraview ;0
7738;remov duplic data structur base could sworn remov origin would nice least warn ;0
7739;const iter behav like const iter ;0
7740;let write file instead exo consist exampl ;0
7741;rboomit chang default write data binari rather ascii ;0
7742;miss spot includ vector element feinterfac ;0
7743;add elem refinementst special string enum enum string ;0
7744;gener sparsiti pattern non overlap subdomain restrict variabl ;0
7745;better updat local object count estim ;0
7746;new elem queri elem semant assert becom redund ;0
7747;restor find neighbor remot elem behavior slight refactor ;0
7748;inform warn messag write xdr xda parallel ;0
7749;fix comment typo ;1
7750;initi support vector valu element femcontext also includ updat dirichletconstraint handl vector element newli vector exercis new capabl ;0
7751;header outsid libmesh namespac need includ depend ;0
7752;meshtool libmesh assert old dof object ;0
7753;elem make link local method restor mesh topolog redistribut element processor ;0
7754;express refinementst text rather numer code print elem info ;0
7755;make vector clean ;0
7756;checkpoint work make femcontext compat vector element chang templat interior side point method old api kept intern call new api ;0
7757;quadratur rule accessor femcontext updat exampl accordingli qrule still public point ;0
7758;helper function call paramet paramet print special basic vector type longer need ;0
7759;updat svn ignor ;0
7760;allow duplic add exist element node parallelmesh help simplifi commun code ;0
7761;boundaryinfo boundari count number node element side ;0
7762;add parallel request postwaitwork enabl complet parallel oper request wait finish ;0
7763;chang base wshadow ;0
7764;chang boundari wshadow ;0
7765;ignor run test execut depend file ;0
7766;updat depend ;0
7767;remov overzeal assert ;0
7768;gradient calcul method ;0
7769;support ;0
7770;first order function ;0
7771;second deriv tet quadrat shape function ;0
7772;refactor comput map code ;0
7773;refactor delaunay triangul support libmesh ;0
7774;second order child vertex util function ;0
7775;avoid unus paramet warn ;0
7776;add non affin second deriv warn ;0
7777;pressur pin code well adapt linear solver toler pressur pin seem make problem harder solv gmre ilu tfqmr ilu doesnt seem problem ;0
7778;refactor patcherrorestim ;0
7779;use slightli ters specpoli definit ;0
7780;anti idiot test creat submesh prevent pass refer mesh ;0
7781;old dof function ;0
7782;estim error function ;0
7783;code expand element patch point neighbor face neighbor ;0
7784;remov temporari warn messag ;0
7785;updat depend ;0
7786;split xdr helper class file make easier maintain modifi xdrio class noth els chang ;0
7787;made equationsystem solv oper numer order overrid ;0
7788;comment delet system doc ;0
7789;extend uniformrefinementestim handl multipl system ;0
7790;refactor discontinuitymeasur use jumperrorestim framework ;0
7791;updat discontinu measur depend ;0
7792;add dbg opt etc suffix target name rememb check current directori find file depend ;0
7793;remov unnecessari includ ;0
7794;add vim swapfil new target name cvsignor ;0
7795;make sure print solut initi sane default ;0
7796;make sure dof constraint creat project vector ever call ;0
7797;handl serial vector better parallel run ;0
7798;make sure vector reclos enforc constraint exactli ;0
7799;print global method chang default oper use ;0
7800;print solut debug option ;0
7801;implement print solut debug option ;0
7802;paranoia parallel ;0
7803;put max linear iter config file ;0
7804;use paranoia user code debug mode ;0
7805;move includ depend end makefil overrid default target ;0
7806;accur assert ;0
7807;partit also set node processor ;0
7808;rebuilt depend file ;0
7809;local node iter well iter node belong specif cpu ;0
7810;add print element jacobian option ;0
7811;special volum edg element ;0
7812;add continu max iter option default true ;0
7813;volum implement find exact length quadrat edg element ;0
7814;obey continu max iter option ;0
7815;default run exampl target ;0
7816;file exampl directori depend ;0
7817;check tim diagon selector refin tet ;0
7818;remov min max angl stuff tet dihedr angl dont realli make sens curv side ;0
7819;point valu util function ;0
7820;avoid use hardcod includ path gener depend ;0
7821;depend updat ;0
7822;avoid compil warn instanti need downcast normal ;0
7823;ascii precis digit ;0
7824;system method ;0
7825;variabl method ;0
7826;add configur minimum linear toler option ;0
7827;compress file support ;0
7828;miss includ ;0
7829;adaptivetimesolv class necessari timesolv api chang ;0
7830;forc file overwrit bzip bunzip add mpi barrier need keep process sync ;0
7831;still debug develop adaptivetimesolv class ;0
7832;updat depend ;0
7833;calcul norm method ;0
7834;time solver diff solver function return autoptr ;0
7835;return first order equival type even first order element ;0
7836;fro file output format use acdl mit triangul mesh ;0
7837;move minimum linear toler paramet diff solver ;0
7838;print post newton step residu solver quiet ;0
7839;obey max level restrict flag error toler ;0
7840;print analyt numer jacobian verifi analyt jacobian fail ;0
7841;proceed use differ famili class sinc use quadratur rule anyway ;0
7842;optim project vector fptr etc simpl element remov differ potenti buggi optim ;0
7843;implement abstract oper pure virtual silent fail ;0
7844;use global rather send list base solut case fine grid partit differ coars grid ;0
7845;rememb local parallel vector take hilbert norm ;0
7846;initi dphi dphi pointer null avoid compil warn ;0
7847;complain extra command line argument may petsc option ;0
7848;variat smoother class ;0
7849;reimplement build sphere mesh circl sphere current support hexahedr element could probabl extend support tet use split techniqu ;0
7850;flatten fuction allow take refin mesh convert flat mesh contain level element essenti delet place inact element ;0
7851;depend updat ;0
7852;write unrecogn system type string ;0
7853;initi iter outsid loop ;0
7854;correctli add side boundaryinfo call build squar tri element ;0
7855;use zero exact solut default ;0
7856;add addit error indic type simplifi config file ;0
7857;commit manufactur cvssvn creat tag libmesh ;0
7858;commit manufactur cvssvn creat tag libmesh ;0
7859;local updat system equationsystem read ;0
7860;attach zero solut function exactsolut object unnecessari ;0
7861;use exist parent map rather redund vector ;0
7862;add element ascend order broadcast mesh ;0
7863;oper ;0
7864;make sure point locat return activ element ;0
7865;initi pointer null avoid uniniti variabl warn ;0
7866;cach element start null start potenti inact element ;0
7867;allow redund add system call ;0
7868;toler redund add variabl add vector call ;0
7869;hessian calcul support meshfunct ;0
7870;attach refer solut method ;0
7871;modifi elem build side take boolean flag default true allow user obtain proxi side object forward call parent true side object stand alon ;0
7872;rememb initi meshfunct ;0
7873;chang order includ file cxx version mpich ;0
7874;get rid annoy warn ;0
7875;move sobolev order option base errorestim class implement sobolev order patchrecoveryerrorestim ;0
7876;remov nonlinear solut vector chang code sole use system solut instead ;0
7877;max constraint error function debug purpos ;0
7878;enforc constraint exactli need non const dofmap ;0
7879;ensur constraint exactli enforc parallel vector properli close ;0
7880;add implement print solut norm option ;0
7881;switch non deprec meshrefin interfac ;0
7882;also temporarili remov nonlinear make run ;0
7883;loosen coarsen refin fraction one element ;0
7884;add deprec support back compon mask ;0
7885;switch new meshrefin api ;0
7886;switch new meshrefin api ;0
7887;analyt project hermit element ;0
7888;use tpp ;0
7889;verbos ;0
7890;set close fals whenev petsc api unclos vector call ;0
7891;add typevector oper ;0
7892;made boundari member bit safer reseat elem pointer get pass user could possibl still need pointer call boundari ;0
7893;base basi function orient node locat node number ;0
7894;solver error messag distinguish run iter get nan solut ;0
7895;optim femsystem mass residu ;0
7896;recogn explicitsystem read ;0
7897;add const accessor function point locat ;0
7898;fallback linear search return bother check inact element ;0
7899;add activ element pointlocatortre ;0
7900;tree node index element like intersect element whose centroid contain ;0
7901;need math isnan ;0
7902;avoid fals posit contain point ;0
7903;add mesh mode pointlocatortre ;0
7904;add mesh mode meshfunct ;0
7905;avoid use isnan compil defin ;0
7906;temporarili disabl unbuild target ;0
7907;meshrefin api chang coarsen parent option ;0
7908;avoid phi psi firefox render actual greek letter document page ;0
7909;assert tri call refin mesh ;0
7910;updat document ;0
7911;updat document ;0
7912;dofmap enforc constraint exactli ;0
7913;addit output make echo ;0
7914;correctli find diagon constraint entri turn debug enforc constraint exactli ;0
7915;make sure newton iter close begin work use enforc constraint exactli newton step reduc drift ;0
7916;meshrefin flag element nelem target ;0
7917;experiment adapt support ;0
7918;coarsen right number element inform comment ;0
7919;includ miss header ;0
7920;break rel physic independ physic specif part ;0
7921;move solv option config file ;0
7922;produc cleaner output non quiet mode ;0
7923;support delaunay triangul domain gonal hole cut ;0
7924;minor chang move option input file ;0
7925;volum comput pyramid bilinear base tri linear hex element ;0
7926;code enabl construct tri mesh use build delaunay squar ;0
7927;special volum comput quad also approxim volum comput non planar quad live analy express area complic evalu quadratur rule result digit accuraci case ;0
7928;diffsystem project linear nonlinear solut reinit ;0
7929;add warn experiment code ;0
7930;warn experiment code turn debug info ;0
7931;assert dim meshtool modif smooth ;0
7932;weaken assert invers map give fals posit small element ;0
7933;updat depend ;0
7934;framework postprocess step ;0
7935;support gridgen creat tetra element addit tetra ;0
7936;support lowercas hex type hex ;0
7937;new framework merg kellyerrorestim laplacianerrorestim code well estim parent error support ;0
7938;updat tetgen licens ;0
7939;jacobi target ;0
7940;care nonlinear solver converg linear solver converg ;0
7941;encourang overrid femsystem assembl pre post assembl code ;0
7942;elem famili tree neighbor function ;0
7943;chang float point test use boundari info ;0
7944;switch boundari use loosen solver toler ;0
7945;use help default newtonsolv set ;0
7946;refactor triangul code move mesh gener header need includ mesh triangl support use triangul routin ;0
7947;make neighbor work coarser neighbor well remov duplic function ;0
7948;code build delaunay squar correctli set boundari condit ;0
7949;get type method ;0
7950;chang affin map test use rel error toler ;0
7951;avoid unus variabl warn mpi undefin ;0
7952;refactor kelli laplacianerrorestim code use jumperrorestim base ;0
7953;derek john error plot hack errorvector member function ;0
7954;use error per cell parent error estim alreadi exist ;0
7955;format error messag better ;0
7956;child util method ;0
7957;tim kroger diagon selector refin scheme default refin scheme tet ;0
7958;make asymmetr constraint row behavior option ;0
7959;remov unus paramet avoid gcc debug warn make sure solut synch current local solut use latter enforc hang node constraint ;0
7960;paranoia parallel ;0
7961;add addit debug option diffsystem class ;0
7962;upgrad version tetgen ;0
7963;make oper default test exact equal add separ fuzzi equal function make meshrefin add point use intellig toler ;0
7964;add attribut accessor ;0
7965;updat web address comment quadratur rule ;0
7966;octre may requir larger bin size tet mesh ;0
7967;handl gridgen gener triangl ;0
7968;min max angl calcul tri ;0
7969;addit saniti check assert probabl trip better safe sorri ;0
7970;tri function correctli keep track boundari side ;0
7971;use toler instead feinterfac invers map add toler secur option invers map function ;0
7972;add invers map toler option side reinit ;0
7973;option toler argument side reinit function use invers map ;0
7974;made pull speed frequenc paramet safer ;0
7975;addit stop log event case earli return ;0
7976;remov unnecessari diagnost messag convers const ;0
7977;factor fine coars project code febas ;0
7978;avoid unus paramet warn ;0
7979;use cach node valu avoid unus variabl warn last refactor caus ;0
7980;move errorvectorr libmesh common rest precis typedef clean ;0
7981;switch float errorvectorr std vector errorvector appropri ;0
7982;give errorvector option truli distinguish activ inact element ;0
7983;add estim parent error option current ignor errorestim subclass ;0
7984;avoid unus argument warn ;0
7985;support triangul squar domain arbitrarili shape hole requir non essenti api chang meshtool gener code ;0
7986;make factor zeropivot default argument petsc version ;0
7987;factor hpselector abstract base class start second implement reran make depend ;0
7988;singularhp refin type ;0
7989;implement hpsingular ;0
7990;made exampl program use libmeshrun libmeshopt environ variabl made start finer mesh case run parallel ;0
7991;femsystem extra quadratur order option ;0
7992;chang xyz map wshadow ;0
7993;compat updat old code ;0
7994;reposit elem subresidu postprocess code like john use ;0
7995;previou histogram function wrong way one rewrot initi bad code make actual work also plot histogram function allow write small matlab octav script quickli plot histogram bar graph ;0
7996;ignor oprof output ;0
7997;ignor oprof output ;0
7998;resiz zero elem residu postprocess ;0
7999;explicitli clear close object ;0
8000;util class compar two type choos appropri return type oper combin ;0
8001;use real instead doubl appropri ;0
8002;use comparetyp allow typevector object oper base object ;0
8003;move enabl scalartrait compar type templat copi constructor assign ;0
8004;templat add ;0
8005;restor applic default ;0
8006;move forward declar actual need ;0
8007;factor unsteadysolv class move old solut vector timesolv get steadysolv class ;0
8008;updat depend unsteadysolv ;0
8009;new normtyp comput norm etc ;0
8010;support intel icc itanium ;0
8011;systemnorm class switch appropri api use ;0
8012;updat depend enum norm type system norm ;0
8013;preliminari interfac tbb templat librari multithread support meshtool total weight contain exampl thread reduct oper ;0
8014;thread part find global indic method ;0
8015;overrid mass residu provid better independ nondimension time ;0
8016;thread algorithm ;0
8017;remov stray ;0
8018;updat depend new thread ;0
8019;set data method ;0
8020;placehold quadratur test ;0
8021;replac mpi wait mpi waital call parallel wait wrapper ;0
8022;use invalid elem rather magic number size array index elemtyp ;0
8023;placehold new xdrio class ;0
8024;work parallel mesh ;0
8025;let processor quit mesh write processor longer need meshtool level ;0
8026;allow option line break counter increas readabl ;0
8027;serialz output distribut node work ;0
8028;use proper type sign int mpi tag ;0
8029;use petscconf packag lib avail ;0
8030;return accur count nonlinear iter final iter number ;0
8031;local level element iter ;0
8032;make meshtool elem oper take constant element iter ;0
8033;chang solver use meshbas consist equationsystem ;0
8034;depend updat ;0
8035;move parallel test ;0
8036;child assert child know parent ;0
8037;test parallel read write ;0
8038;parallel write start ;0
8039;data stream ;0
8040;implicitli add node boundari info ;0
8041;miss implement disabl mpi ;0
8042;meshtool level use determin whether write element level file ;0
8043;write level need ;0
8044;updat document ;0
8045;remov stray ;0
8046;allow meshbas add point add point non sequenti order ;0
8047;make sure depend list sort consist svn diff depend get ugli otherwis ;0
8048;thread constraint comput ;0
8049;support share librari petsc tecplot work ben new macbook ;0
8050;atom refer count ;0
8051;make clear begin end element iter unchang call elem ;0
8052;handl degener case reason tri sort singl item parallel ;0
8053;close assembl output return petsc ;0
8054;updat new function signatur ;0
8055;includ assembl time petscdiffsolv total ;0
8056;factor line search newtonsolv add brent line search option ;0
8057;make brent method default ;0
8058;elem remot ;0
8059;set parent processor properli mesh parallel ;0
8060;parallel alltoal begin meshcommun redistribut ;0
8061;parallel statu class return statu block receiv ;0
8062;revert ;0
8063;undo accident checkin ;0
8064;allow isend recv user defin type ;0
8065;node redistribut easi part work ;0
8066;libmesh except throw chang error behavior throw except replac libmesh init libmesh close libmeshinit object ensur proper mpi abort behavior except uncaught ;0
8067;space tab reformat switch use libmeshinit instead libmesh init close remov unnecessari scope brace ;0
8068;correct comment ;0
8069;chang libmesh init close libmeshinit ;0
8070;tri use distributedvector unless real float instanti ;0
8071;switch libmesh init close libmeshinit ;0
8072;run test default build ;0
8073;add suffix test output file name make easi svn ignor ;0
8074;ignor output file ;0
8075;run test default ;0
8076;unpartit element iter ;0
8077;unpartit element iter ;0
8078;unpartit element iter ;0
8079;updat xdrio properli handl xdr ascii gzip bzip file transpar ;0
8080;includ elem ;0
8081;use legacyxdrio ;0
8082;build src app program default make ;0
8083;switch legacyxdrio ;0
8084;allow perflog disabl runtim ;0
8085;make perflog compat multithread ;0
8086;parameter script turn line like ;0
8087;renam normtyp femnormtyp avoid name conflict petsc ;0
8088;compat fexyz enabl second deriv second deriv xyz shape ;0
8089;multithread sparsiti pattern gener ;0
8090;properli read legaci restart file without command line hack warn read potenti incompat restart file ;0
8091;mention tbb ;0
8092;swap method petscmatrix vector ;0
8093;intel ;0
8094;sunstudio compat ;0
8095;revert friend librari stlport option use stlport implement name clash ;0
8096;reorder partit flag posit ;0
8097;pollut global namespac use new local level element iter ;0
8098;make new xdr file format default ;0
8099;processor open file read header caus race underli file processor attempt uzip unzip ;0
8100;partit piec activ element ;0
8101;default new xdr file yet ;0
8102;allow user get global index without assign forget unpartit node creat bound box ;0
8103;allow user get global index without assign forget unpartit node creat bound box ;0
8104;cleaner test syntax ;0
8105;read write serial parallel restart file ;0
8106;bio preprint ;0
8107;chang libmesh libmesh allow addit inform develop profil section ;0
8108;side boundari method ;0
8109;avoid unus variabl warn enabl amr ;0
8110;begin add periodicboundari support ;0
8111;use forward declar pointlocatorbas ;0
8112;figur stop autoptr complain forward declar ;0
8113;let absolut fuzzi equal also return true differ compon exactli equal tol ;0
8114;move comput proj constraint febas comput period constraint code ;0
8115;updat depend ;0
8116;abl read gmv mesh start use libmesh mesh solut read capabl yet ;0
8117;includ mesh mesh base ;0
8118;gmv mesh reader skip variabl mesh read accept gmv file input ;0
8119;add larisa public vsmoother header file whitespac chang ;0
8120;warn insuffici test period constraint code ;0
8121;untest macro begin new gmvio read function ;0
8122;commit manufactur cvssvn creat tag libmesh ;0
8123;number minor chang ;0
8124;ignor sgi ;0
8125;commit manufactur cvssvn creat tag libmesh ;0
8126;test link cppunit configur time ;0
8127;minor chang configur due run bootstrap ;1
8128;comput shape function base well ;0
8129;get eigen index dof type ;0
8130;adjoint seem need petsc converg ;0
8131;tri refin float ;0
8132;call clone init meshfunct clone ;0
8133;switch pointloc class use meshbas made pointlocatorlist slightli less broken warn pointlocatorlist constructor ;0
8134;declar static const instead const static avoid compil warn ;0
8135;disabl amr exampl enabl amr ;0
8136;use new face level mismatch limit api ;0
8137;clarifi role total weight ;0
8138;special new estim error version effici use uniformrefinementestim ;0
8139;updat ;0
8140;updat depend particularli variat smoother code ;0
8141;give style buffer enough space string termin null charact sprintf add ;0
8142;loop exampl directori automat creat correct target ask make link ;0
8143;put node proper place ;0
8144;add support subdivid second order fals ;0
8145;add proper side boundari info prism ;0
8146;make second order return immedi second order mesh make tri preserv boundari info correctli hybrid grid ;0
8147;level mismatch limit option ;0
8148;new option variabl snazzi modern featur like defin accessor function initi ;0
8149;diffsolv solv return int instead void use figur result solv complet modifi timesolv option decreas timestep fail solv order attempt solv ;0
8150;deprec dofmap last dof creat dofmap end dof ;0
8151;add process recurs constraint function ;0
8152;option solv smoothli forc caviti problem instead lid driven ;0
8153;add use fix solut option diffsystem ;0
8154;elem solut deriv use use fix solut option ;0
8155;routin compar current old solut timesolv class max allow deltat option adaptivetimesolv extra option comput stepsiz base local truncat error though roy think wrong way ;0
8156;fix solut deriv must take account theta scale time solver ;0
8157;helper method use elem fix solut ;0
8158;remov warn unus var ;0
8159;properli set elem fix subsolut request ;0
8160;correctli obey non boolean compon scale valu ;0
8161;remov overzeal assert set level ;0
8162;remov overzeal assert femcontext ;0
8163;trilino fail give right valu ;0
8164;derefer empti object ;0
8165;remov redund ifdef ;0
8166;comment code unavail disabl mpi ;0
8167;use parallel sum mpi allreduc mpi sum ;0
8168;robust derefer empti vector happen root parallel gather ;0
8169;partit independ parallel system write work properli still need test read ;0
8170;assert obviou perform send receiv without mpi ;0
8171;build newer autoconf autohead etc ;0
8172;oprof mode ;0
8173;derefer empti object ;0
8174;avoid compil warn disabl mpi ;0
8175;avoid compil warn without enabl complex ;0
8176;cleanup ;0
8177;write file parallel format ident exist file node element order differ ;0
8178;assert obviou ;0
8179;broadcast string ;0
8180;log system updat ;0
8181;read write restart file parallel order partit agnost enabl restart ;0
8182;chang default buffer size ;0
8183;use libmeshrun run ;0
8184;make complic test coverag multipl system multipl variabl type ;0
8185;libmultiscal octmesh ;0
8186;packag descript ;0
8187;packag descript ;0
8188;packag descript ;0
8189;updat compat new doxygen ;0
8190;run bootstrap ;0
8191;skip exampl non standard configur ;0
8192;updat automak version number ;0
8193;updat automak version number ;0
8194;run bootstrap ;0
8195;gcc warn eof might use uniniti ;0
8196;gcc warn normal bound greedi use uniniti ;0
8197;use libmesh option reduc basi ;0
8198;suppress variad templat warn gcc ;0
8199;add miss ifdef wrapper ;0
8200;add miss includ ;0
8201;use libmesh date libmesh time auto ptr ;0
8202;updat automak version number ;0
8203;run bootstrap ;0
8204;run bootstrap ;0
8205;updat automak version number ;0
8206;vanilla unpack ;0
8207;disabl network test default ;0
8208;remov deriv file ;0
8209;disabl testset ;0
8210;increas paramet size exodu ;0
8211;gitignor ;0
8212;bootstrap ;0
8213;updat symlink ;0
8214;requir serial test suit netcdf ;0
8215;remov old netcdf ;0
8216;add empti libmesh parallel float macro disabl mpi case ;0
8217;updat document ;0
8218;updat document ;0
8219;make copi constructor correctli restor adapt grid neighbor inform ;0
8220;chang type vector wshadow ;0
8221;merg branch master github com libmesh libmesh ;0
8222;merg branch master github com libmesh libmesh ;0
8223;use size std size includ stdint ;0
8224;give paul glori ;0
8225;scale imag ;0
8226;proper link ;0
8227;link option depend readm ;0
8228;sync readm readm hope soon automak like former ;0
8229;workaround new vtk code complex mode write real part print warn ;0
8230;direct link ;0
8231;allow bootstrap build autotool ;0
8232;copyright info ;0
8233;directli use deprec token avoid warn deprec header come vtk work gcc deprec token use least far back gcc ;0
8234;chang adapt wshadow ;0
8235;chang adapt wshadow ;0
8236;chang adapt wshadow ;0
8237;chang adjoint wshadow ;0
8238;chang adjoint wshadow ;0
8239;chang adjoint wshadow ;0
8240;chang adjoint wshadow ;0
8241;includ deprec string stream header ;0
8242;fix unus variabl warn ;1
8243;chang adjoint wshadow ;0
8244;chang fem system wshadow ;0
8245;chang fem system wshadow ;0
8246;bit hash xdr support ;0
8247;chang xdr cxx wshadow ;0
8248;chang util wshadow ;0
8249;merg branch master github com libmesh libmesh ;0
8250;chang equat system wshadow ;0
8251;chang explicit system wshadow ;0
8252;chang fem context wshadow ;0
8253;chang fem system wshadow ;0
8254;chang implicit system wshadow ;0
8255;chang linear implicit system wshadow ;0
8256;chang newmark system wshadow ;0
8257;chang nonlinear implicit system wshadow ;0
8258;chang qoi set wshadow ;0
8259;chang petsc nonlinear solver wshadow ;0
8260;chang system wshadow ;0
8261;merg branch master github com libmesh libmesh ;0
8262;chang tree node wshadow ;0
8263;merg branch master github com libmesh libmesh ;0
8264;updat web content ;0
8265;updat web content ;0
