;texts;labels
1884;use easi instal instal setup easyinstal line setup packag directori renam packag name use debug setup bump develop releas number ;0
1885;anoth amber coordin reader ;0
1886;improv instal disabl easi instal move fast numer instal config file doc ;0
1887;liz author updat date move instal top dir ;0
1888;merg branch develop github com mdanalysi mdanalysi develop ;0
1889;devel instruct websit link onlin doc recent ;0
1890;cleanup author changelog file ;0
1891;squash ;0
1892;merg pull request kain shear test ;0
1893;new atomgroup moveto method test ;0
1894;merg branch develop featur issu ;0
1895;regener html onlin doc ;0
1896;chang kdtree move follow review ;0
1897;merg branch develop github com mdanalysi mdanalysi develop ;0
1898;minim test kdtree ;0
1899;merg branch develop github com mdanalysi mdanalysi develop ;0
1900;merg branch develop github com mdanalysi mdanalysi develop ;0
1901;doc fun ;0
1902;move mdanalysi kdtree mdanalysi lib kdtree ;0
1903;whitespac format ;0
1904;note netcdf instal project releas date ;0
1905;merg pull request mdanalysi featur unifi iter ;0
1906;clean reader class ;0
1907;trajectori api partial implement reader getitem ;0
1908;merg pull request mdanalysi featur issu ;0
1909;remov python travi temporarili ;0
1910;test core util ;0
1911;move core transform lib transform ;0
1912;merg pull request mdanalysi featur transformationsmov ;0
1913;dlpoli test file mdanalysistest setup ;0
1914;updat coordin modul doc ;0
1915;merg pull request mdanalysi featur pickleatomgroup ;0
1916;address comment pull request ;0
1917;releas ;0
1918;merg branch develop issu fin ;0
1919;merg branch develop releas ;0
1920;merg pull request mdanalysi issu fin ;0
1921;test delet topolog univers ;0
1922;merg pull request mdanalysi issu ;0
1923;leak detect work even offend object delet teardown ;0
1924;requir numpi streamlin test ;0
1925;merg pull request mdanalysi featur hbond ;0
1926;merg branch develop luka hole ;0
1927;regener onlin doc ;0
1928;code pep fie ;0
1929;merg branch develop featur newtimestepconstructor ;0
1930;doc squash ;0
1931;tyler back entri changelog ;0
1932;merg branch develop http github com mdanalysi mdanalysi develop ;0
1933;version updat dev doc regener ;0
1934;merg pull request mdanalysi featur wrap ;0
1935;nojekyl file disabl jekyl ;0
1936;hydrogenbondanalysi test improv ;0
1937;updat top level readm ;0
1938;version chang dev document regener accordingli ;0
1939;hydrogenbondanalysi allow frame without donor acceptor ;0
1940;waterdynam cosmet improv ;0
1941;distanc contact matrix minor improv ;0
1942;merg pull request mdanalysi featur issu ;0
1943;merg branch develop featur trzboxfix ;0
1944;readm badg googl group ;0
1945;merg branch develop featur newtimestepconstructor ;0
1946;merg pull request richardjgow featur newtimestepconstructor ;0
1947;merg branch xdrclean develop merg finish convert code use libxdrfil ;0
1948;duplic line select rst remov ;0
1949;merg branch develop http code googl com mdanalysi develop ;0
1950;merg branch develop featur trzboxfix ;0
1951;merg remot track branch alfr tprparser pytprpars ;0
1952;test trz ;0
1953;merg branch develop featur trzboxfix ;0
1954;merg pull request mdanalysi featur trzboxfix ;0
1955;verbos travi debug ;0
1956;bugfix progressmet ;1
1957;merg pull request dotsdl issu ;0
1958;merg pull request dotsdl bugfix progressmet ;0
1959;mdanalysi lib modul ;0
1960;bond analysi read donor acceptor psf ;0
1961;updat unstabl releas use merg revis equival tag releas ;0
1962;dynam author list work python ;0
1963;merg pull request jbarnoud issu coverag ;0
1964;add test gnm ;0
1965;regener onlin doc sphinx ;0
1966;merg pull request jbarnoud issu dynam author ;0
1967;wrap dynam author list gener setup ;0
1968;merg pull request fiona naughton develop ;0
1969;merg pull request pedrishi issu ;0
1970;branch test pre unstabl given svn version may complet broken ;0
1971;merg pull request jbarnoud issu dynam author ;0
1972;merg branch develop github com mdanalysi mdanalysi develop ;0
1973;onlin doc regener ;0
1974;remov rel import introduc ;0
1975;start test nuclinfo ;0
1976;merg pull request jbarnoud issu dynam author ;0
1977;activ coverag report analys ;0
1978;merg pull request jbarnoud issu coverag ;0
1979;updat readm reflect ;0
1980;merg branch develop page ;0
1981;updat comment init reflect nose test doc skip ;0
1982;merg pull request jdetl develop ;0
1983;merg pull request mdanalysi featur openmpdist ;0
1984;elimin biopython pdb reader writer parser ;0
1985;merg pull request endl develop ;0
1986;cleanup relat biopdb remov ;0
1987;updat travi run coverag report job ;0
1988;updat travi run coverag report job ;0
1989;sseyler author updat changelog ;0
1990;merg pull request sseyler psa ;0
1991;remov list append mol coordin read ;0
1992;gener sphinx doc psa ;0
1993;mol writer longer requir substructur ;0
1994;merg pull request sseyler develop ;0
1995;remov analysi coverag report ;0
1996;updat changelog author ;0
1997;merg pull request endl develop ;0
1998;creat branch releas ;0
1999;add anaconda badg ;0
2000;duplic line select rst remov ;0
2001;merg pull request kain rmsd ;0
2002;merg pull request mdanalysi featur booleanindex ;0
2003;index group via boolean array ;0
2004;merg pull request mdanalysi orbeckst patch ;0
2005;move changelog new version ;0
2006;ensur header titl occur pdb file ;0
2007;merg pull request abhinavgupta develop ;0
2008;metadata updat link download url github releas ;0
2009;explict import ;0
2010;merg pull request abhinavgupta issu import star ;0
2011;readm rst footnot coverag ;0
2012;updat releas script ;0
2013;remov unus tpr util coverag scope ;0
2014;updat test add new test ;0
2015;updat chang releas improv regex origin chang dev dev ;0
2016;merg pull request kain conda ;0
2017;tag obsolet part lammpspars cover ;0
2018;test except rais gropars ;0
2019;finish finish transform test ;0
2020;merg pull request mdanalysi featur transform test ;0
2021;finish write test core transform ;0
2022;test core transform ;0
2023;merg pull request jdetl develop ;0
2024;add miss lennard van der felzt author ;0
2025;sphinx use author ;0
2026;gener author author test ;0
2027;test author defin ;0
2028;merg pull request mdanalysi issu ;0
2029;merg pull request mdanalysi gropars coveragefix ;0
2030;deprec atomgroup friend getter setter ;0
2031;merg pull request jdetl hbond ;0
2032;updat changelog ;0
2033;ent file extens pdbreader writer parser updat test check succes load pdb file ent extens updat changelog allow read ent file testsuit shorten ent testfil updat doc show ent extens support trajectori reader writer topolog parser chang name truncat ent test file reflect test purpos ;0
2034;merg pull request jdetl issu ;0
2035;updat doc skip ;0
2036;merg pull request jbarnoud pdb regress ;0
2037;remov tempdir requir ;0
2038;travi test ;0
2039;remov tempdir conda script ;0
2040;merg pull request kain tempdir remov ;0
2041;merg branch develop featur openmpdist ;0
2042;real trajectori test ;0
2043;real trajectori test ;0
2044;tidi hbond analysi slightli ;0
2045;merg pull request richardjgow hbond ;0
2046;amber trj format ;0
2047;merg pull request mdanalysi issu atomtsview ;0
2048;first draft faster pdb read ;0
2049;updat handl cryst entri preced model header ;0
2050;start translat core transform doctest unit test ;0
2051;fixup ;1
2052;test standalon pdbreader ;0
2053;test compress pdb file seek read ;0
2054;merg pull request mdanalysi issu fasterpdb ;0
2055;travi coveral ;0
2056;merg pull request mdanalysi issu dlpfix ;0
2057;finalis releas ;0
2058;mdanalysi lib distanc openmp ;0
2059;mdanalysi lib distanc openmp ;0
2060;doc pep fixup core distanc ;0
2061;merg releas master ;0
2062;merg pull request bartbruinink issu unit unittest rais ;0
2063;merg branch develop issu atomtsview ;0
2064;psa modul updat sphinx rst compil ;0
2065;remov use residu name segment ;0
2066;remov use deprec method ;0
2067;merg branch featur improvedpdb develop ;0
2068;add rmsd test ;0
2069;merg branch develop github com mdanalysi mdanalysi develop ;0
2070;updat changelog ;0
2071;structur superposit analysi align use incomplet match ;0
2072;remov support code bio pdbreader cleanup ;0
2073;merg pull request mdanalysi issu simpl rmsd broken ;0
2074;updat changelog ;0
2075;add tempdir modul ;0
2076;updat test use mdanalysistest tempdir ;0
2077;mdanalysi align submodul automat import anymor ;0
2078;updat changelog licens ;0
2079;replac string interpol format ;0
2080;fixup ;1
2081;remov dict comprehens ;0
2082;merg pull request jdetl rmsd weight ;0
2083;merg pull request mdanalysi issu grovel ;0
2084;bump releas dev ;0
2085;merg pull request mdanalysi warnonc ;0
2086;merg pull request mdanalysi depremov ;0
2087;readm chang travi coveral badg ;0
2088;merg pull request richardjgow develop ;0
2089;testtopologyobject reduc test precis decim ;0
2090;merg branch develop issu atomtsview ;0
2091;merg pull request kain includ tempdir ;0
2092;merg remot track branch origin contact improv develop ;0
2093;remov test relat permiss pdbreader ;0
2094;zero base indic donor acceptor hbond analysi updat doc reflect chang deprec warn base index ;0
2095;merg pull request mdanalysi issu remov biopdb ;0
2096;version number set date changelog updat document regener ;0
2097;correct gsd trajectori test particl ;0
2098;remov doubl definit ;0
2099;integr doc david caplan hbond analysi modul onlin doc bond analysi changelog david caplan author ;0
2100;doc pdbqst format integr onlin doc ;0
2101;regener onlin doc ;0
2102;updat mdanalysi paper citat publish onlin http doi org jcc also helan citat made everyth look similar googlecod home page ;0
2103;regener onlin doc ;0
2104;onlin doc link select export start page made export tabl clearer ;0
2105;new attribut timestep volum unit cell volum test case ;0
2106;note use appl gcc possibl problem run exampl sourc dir thank justin lemkul tip ;0
2107;regener onlin doc new doc select export ;0
2108;integr expand document select export ;0
2109;regener onlin doc includ helan ;0
2110;helan helix analysi integr ben hall python implement ben code licens gpl http www ccrnp ncifcrf gov user kumarsan helan helan html refer bansal kumar velavan helan program characteris helix geometri protein biomol struct dyn requir univers start stop residu helix analyz write number output file fulli test numpifi remov support code vector handl trajectori done numpi mdanalysi doc ;0
2111;new attribut univers trajectori frame time report frame number time current time step singl frame format return frame time test case ;0
2112;replac use cartesiantoolkit numpi untest ;0
2113;origin helan python code benjamin hall licenc free distribut yet integr code provid ben ;0
2114;updat changelog recent chang ;0
2115;david caplan hydrogen bond analysi add http github com davecap labwork raw master mdanalysi hbond current gpl cannot use init ;0
2116;regener onlin doc bond analysi pdbqt format ;0
2117;regener doc ;0
2118;atomgroup dihedr use faster numpi function calcul dihedr test case dihedr phi psi omega select method ;0
2119;keyword format specif ;0
2120;bump releas devel ;0
2121;forgotten changelog entri releas wiki note ;0
2122;releas chang releas number changelog ;0
2123;regener onlin doc sphinx chang align exampl ;0
2124;remov core fit ;0
2125;enabl mass weight fit fit trj ;0
2126;setup remov use fast numer includ transform ;0
2127;regener onlin doc sphinx ;0
2128;new atomgroup method bond angl ;0
2129;dihedr function ;0
2130;old dihedr function ;0
2131;dihedr orig ;0
2132;gener onlin doc new layout sphinxdoc logo ;0
2133;mdanalysi new logo rebrand doc ;0
2134;comment benchmark sqrt dot numpi linalg norm first one faster ;0
2135;alignto fit trj chang keyword select default backbon lead less confus especi mobil ref group alreadi appropri chosen ;0
2136;regener doc tabl support coordin format ;0
2137;regener onlin doc ;0
2138;rest doc topolog modul includ hard code tabl ;0
2139;guess atom type ion mostli gromo unit test ;0
2140;sync changelog http code googl com mdanalysi edit releasenot ;0
2141;densiti use primitivepdbread get pdb factor break easili ;0
2142;new method bbox atomgroup calcul orthorhomb bound box ;0
2143;updat deprec usag potenti profil exampl note exampl requir user edit ;0
2144;regener onlin doc mdanalysi citat ;0
2145;accept mdanalysi paper citat readm onlin doc init also updat exampl section overview also ask user cite theobald articl qcp rotat code ;0
2146;copi qcp rotat exampl exampl directori ;0
2147;pdb topolog parser use chain segment segid defin file ;0
2148;bump version devel develop ;0
2149;regener onlin doc ;0
2150;updat unit doc ;0
2151;densiti new densiti pdb function use bfactordensitycr make densiti crystal water check ifc ;0
2152;regener onlin doc coordin ;0
2153;regener onlin doc new topolog reader doc ;0
2154;mani residu name amber opl recognis protein ;0
2155;regener onlin doc ;0
2156;angl return nan ;0
2157;better doc log ;0
2158;regener onlin doc trr xtc addit ;0
2159;bump releas devel ;0
2160;onlin document releas ;0
2161;intern rewir guess atom type use guess atom element chang doc accordingli ;0
2162;regener onlin doc updat trajectori api align ;0
2163;minor align doc fit trj pretti fast ;0
2164;regener onlin doc ;0
2165;improv doc align ;0
2166;regener onlin doc new analysi align doc ;0
2167;align modul improv alignto subselect transform arbitrari atomgroup much exhaust document includ step step tutori ;0
2168;minor doc improv ;0
2169;regener onlin doc http mdanalysi googlecod com svn trunk doc html index html ;0
2170;alignto doc updat ;0
2171;regener onlin doc http mdanalysi googlecod com svn trunk doc html index html ;0
2172;changelog updat coordin format format ;0
2173;updat classifi keyword ;0
2174;small improv densiti doc ;0
2175;bump releas devel ;0
2176;updat pypi summari mdanalysistest ;0
2177;onlin doc releas ;0
2178;updat metadata releas ;0
2179;regener onlin doc ;0
2180;writer modifi coordin place anymor ;0
2181;writer modifi coordin place anymor ;0
2182;gener doc parent atomgroup ;0
2183;docstr way treat non protein group base gnm altern base gnm use closest atom contact ;0
2184;merg branch setup merg develop ;0
2185;version attribut mdanalysi init ;0
2186;metadata ben hall gnm trajectori analysi ;0
2187;merg branch master http code googl com mdanalysi ;0
2188;author copyright note format citat uniformli ;0
2189;minor updat author utf instal ;0
2190;gnm trajectori analysi tool pleas cite hall jac http doi org jay benjamin hall ucl ;0
2191;merg branch build ;0
2192;doc improv gnm univers ;0
2193;regener onlin html doc devel densiti ;0
2194;regener onlin doc includ mdanalysi analysi gnm ;0
2195;merg branch orbeckst hbond develop ;0
2196;resphinx doc ;0
2197;merg branch develop http code googl com mdanalysi develop ;0
2198;new atomgroup moveto method test ;0
2199;test run script ;0
2200;hbond get bond hydrogen also take distanc donor atom account avoid choos hydrogen close index bond ;0
2201;updat ben hall analysi packag ;0
2202;regener html onlin doc ;0
2203;merg branch master http code googl com mdanalysi ;0
2204;improv doc atomgroup timestep ;0
2205;merg branch master http code googl com mdanalysi ;0
2206;updat coordin modul doc ;0
2207;mdanalysistest egg info ;0
2208;delaunay stuff delet ;0
2209;maintain script ;0
2210;atomgroup set name method residu also modifi residu ;0
2211;unifi cach atomgroup ;0
2212;hbond analysi test updat ;0
2213;enhanc primitivepdbread primitivepdbwrit ;0
2214;regener onlin doc mainli hbond updat ;0
2215;regener onlin doc ;0
2216;regener onlin doc ;0
2217;pars residu util ;0
2218;hbond use norm angl core util ;0
2219;hbond analysi updat doc output format ;0
2220;jandom forgotten author changelog ;0
2221;streamlin atomgroup dihedr numpi ;0
2222;regener onlin doc ;0
2223;hbond analysi minor chang doc ;0
2224;regener onlin doc improv intro link ;0
2225;rest link fix intro ;1
2226;regener onlin doc ;0
2227;chain reader frame index ;0
2228;full paper citat ;0
2229;move echo progress meter core log ;0
2230;replac progress meter class progressmet ;0
2231;alignto preserv atom order input atomgroup ;0
2232;updat pypi metadata summari ;0
2233;modif made instal reflect debian support ;0
2234;updat html doc contact analysi exampl ;0
2235;contact analysi addit exampl clean doc ;0
2236;regener onlin doc devel ;0
2237;updat changelog chang far ;0
2238;new distanc function experiment ;0
2239;merg chang pypi submiss master ;0
2240;new set method atomgroup experiment ;0
2241;test depend dedic setuptool variabl ;0
2242;start develop bump version devel ;0
2243;onlin doc ;0
2244;releas ;0
2245;regener html doc new setter resnum ;0
2246;new attribut resnum atom residu ;0
2247;doc iter slice trajectori api ;0
2248;doc tabl support coordin format link top page ;0
2249;restuctur libdcd test order ;0
2250;self distanc array doc clarifi input output requir differ distanc array ;0
2251;note unittest run ;0
2252;restifi doc stub flag convert gromac ;0
2253;merg branch orbeckst ;0
2254;updat instal easi instal mostli work ;0
2255;remov empti python dir done releas ;0
2256;revert pyrex loop syntax compat old pyrex ;0
2257;merg branch rel ;0
2258;provid setup cfg templat let user copi modifi better otherwis local modif mess svn ;0
2259;new water dipol correl time seri calcul vector dipol moment rigid site water model sanit format correl sorri start use specif except instead gener one ;0
2260;univers know filenam psf file built dcd pdb instanc also filenam attribut ;0
2261;keyword ;0
2262;streamlin ;0
2263;ben authorship ;0
2264;hous keep gener file svn ignor littl bit todo made sure get tar ball ;0
2265;new attribut filenam initi dcdfilenam also previous pdbreader class common api pdbreader dcdreader easili write code transpar use either ;0
2266;bump releas includ devel ;0
2267;unittest new test distanc array self distanc array distanc array test includ known failur copi fals classifi xtc trr test slow updat doc test consider move filenam need unittest separ modul note test target valu obtain macbook run python version mdanalysi probabl check independ evid vmd measur ;0
2268;bfactor properti atomgroup set structur load pdb file bfactor array attribut univers make sens attach time step defin singl frame handl manag attribut atomgroup chang bfactor resid ;0
2269;libxdr function count number frame trajectori read xtc numfram read trr numfram brain damag thing iter frame particular trr one abl better mayb cach frame offset way implement random access loo seem someth like simpl test case ;0
2270;univers init comment debug messag build topolog chang vanilla except either notimplementederror valueerror defin better custom except ;0
2271;move selectionerror top level ;0
2272;gropars groread follow ;0
2273;rest doc top init canon licenc blurb header ;0
2274;chang minimum requir python mdanalysi probabl still work test also new code use statement set etc ;0
2275;rest doc top init canon licenc blurb header ;0
2276;contact analysi work rest doc ;0
2277;asunivers conveni method unifi input use analysi input either take univers singl filenam pdb tupl topolog trajectori return univers import top level subject chang also rest doc atomgroup ;0
2278;addit requir thought alreadi must lost ;0
2279;merg branch topic exampl ;0
2280;provid assert case numpi test pass ;0
2281;prune top level import especi fit probabl break script ;0
2282;setup improv better wane numpi found need even run setup setuptool depend numpi moot nose test option ;0
2283;updat libxdrfil author mess origin file ;0
2284;updat changelog unit ;0
2285;refer doc ;0
2286;updat version order put tar ball googl code correspond code mdanalysi ;0
2287;regener onlin doc pqr trj ;0
2288;prototyp compil complain correspond code mdanalysi ;0
2289;updat schlitter exampl automat remov translat rotat degre freedom correspond code mdanalysi ;0
2290;fit refer set coordin compil intel mkl librari correspond code mdanalysi ;0
2291;new schlitter calcul use determin correspond code mdanalysi ;0
2292;delet correspond code mdanalysi ;0
2293;cleanup sourc code directori remov modul longer necessari correspond code mdanalysi ;0
2294;updat exampl use new dcd attribut correspond code mdanalysi ;0
2295;deprec ugli dcd refer usag univers use dcd correspond code mdanalysi ;0
2296;chang timeseri object pretti print correspond code mdanalysi ;0
2297;ever return copi timestep use index notat dcd reader know thinkingsvn statu correspond code mdanalysi ;0
2298;frame rang dcd correl correspond code mdanalysi ;0
2299;anastasia chang load one dcd file split trajectori correspond code mdanalysi ;0
2300;mdanalysi center geometri timeseri correspond code mdanalysi ;0
2301;mdanalysi momentofinertia call correspond code mdanalysi ;0
2302;exampl usag mdanalysi correspond code mdanalysi ;0
2303;initi import ;0
2304;final mdanalysi updat use numpi fun ;0
2305;comment chang make compil mac without intel compil lib current version still compil intel numpi includ fit well otherwis fail correspond code mdanalysi ;0
2306;updat naveen email address googl code url correspond code mdanalysi ;0
2307;use numpi linalg old numer linearalgebra work anymor correspond code mdanalysi ;0
2308;reformat move function class work need integr standard mdanalysi frame work correspond code mdanalysi ;0
2309;certain circumst numfram yet defin repr throw except remov numfram represent ;0
2310;lammpspars proper psf format correspond code mdanalysi ;0
2311;lammpspars one version lammpspars may use mdanalysi correspond code mdanalysi ;0
2312;doc chang ;0
2313;updat lammpspars version correspond code mdanalysi ;0
2314;stupid differ numpi nonzero version numpi later version return tupl correspond code mdanalysi ;0
2315;fit compil veclib intel mkl without chang header correspond code mdanalysi ;0
2316;subselect atomgroup also incorpor select correspond code mdanalysi ;0
2317;hse hsd etc merg somehow got lost ;0
2318;doc string fit code correspond code mdanalysi ;0
2319;doc string python code correspond code mdanalysi ;0
2320;use standard distutil instead numpi version otherwis build least python numpi correspond code mdanalysi ;0
2321;document releas correspond code mdanalysi ;0
2322;readi distribut correspond code mdanalysi ;0
2323;psfparser allow ext format psf select updat allow nucleic acid xstal structur resnam code ;0
2324;analysi contact dcd trajectori although break xtc moment refer structur suppli ;0
2325;trajectori reader improv slice xtc trr reader simpl slice sequenti iter move function dcdreader base class trjreader explicitli requir method trjreader trajectori api mostli notimplementederror enabl revers iter dcdreader disabl xtc trr would requir seek everi singl frame begin unittest slice ;0
2326;transform improv align principalaxi method atomgroup two helper transform transform xmatrix atomgroup also made atomgroup dihedr rais valueerror group member ;0
2327;gener doc sphinx ;0
2328;enabl inter sphinx link numpi scipi ;0
2329;sphinx sourc updat includ document modul mdanalysi kdtree except ckdtree modul docstr ;0
2330;sphinx rst sourc chang commit suppli built html everyth format fulli consist least grab doc syntax warn pop build except allow index file made ;0
2331;dihedr analysi atomgroupmust use hard specif select get correct dihedr valu ;0
2332;document enhanc configur chang overview finish page select goe beyond current onlin doc includ doc instant selector made analysi modul separ page otherwis analysi page becom long clutter renam top level file index make easier serv via apach configur file chang bump version releas put author one variabl also joe remov special sphinx modul kept autodoc intersphinx add other peicewis need also might help reduc weird sphinx error link intersphinx comment develop load object inv alway take remov path fiddl simpli use full import name doc work well keep mind obtain doc import modul work best develop instal python setup develop make html work fine ;0
2333;select updat nucleicxst ;0
2334;contact write figur suppl filenam doc ;0
2335;contact analsysi doc matrix plot ;0
2336;new contactanalysi class ;0
2337;name ;0
2338;start develop ;0
2339;updat changelog denniej crd addit http code googl com mdanalysi wiki releasenot ;0
2340;crd reader test case ;0
2341;start log stop log function top level simpl setup default logger must manual activ script must setup logger see doc ;0
2342;regener doc make html sphinx ;0
2343;bump doc version info doc invis function dihedr ;0
2344;unifi parser coordin reader entri point use two stage process clean messi load univers determin file type guess format function current simpli look file extens look known file format sub modul top level approri dictionari connect format appropri reader return appropri parser get parser reader get reader load add new format topolog topolog parser coordin trajectori reader pdbparser made first failur wrong extens gener realli get anymor use guess format get parser updat changelog ;0
2345;regener doc show ;0
2346;pqr amber trj doc ;0
2347;amber top parser convert charg mdanalysi base unit ;0
2348;changelog amber ;0
2349;protein select ace nme amber termini ;0
2350;testcas amber trj thank ranjit vijayan ;0
2351;hie residu amber protein select updat doc ;0
2352;doc qcprot also distanc ;0
2353;regener doc new densiti analysi modul ;0
2354;densiti modul gener volumetr data trajectori densiti class densiti function water protein densiti origin hop sitemap doc custom except warn top level improv doc unit central densiti class use griddataformat http github com orbeckst griddataformat requir analysi modul setup download pypi ;0
2355;onlin doc changelog tyler ;0
2356;updat changelog bump numpi version requir histogram code ;0
2357;amber support ;0
2358;new exampl monitor multimer state helic peptid jan domanski ;0
2359;regener sphinx doc ;0
2360;updat beautifi doc trajectori api intro core wenth dcd xyz ;0
2361;releas candid ;0
2362;transform remov print function need introduc backward incomapt ;0
2363;leaflet new exampl center planar membran approxim thick new script membran paramet updat membran composit atom group avoid deprec warn better default select doc ;0
2364;trajectori api use close close trajectori ;0
2365;merg branch printr ;0
2366;gro writer clean write output within tri final put output format string class level dict make thing easier chang write file safe manner alway close via final claus ;0
2367;topolog pars file format identifi upper case ;0
2368;trajectori api format uppercas format specifi chang upper case extens consist name singl frame writer api definit new get writer conveni function refactor check compress file format check compress format ;0
2369;creat mdanalysi analysi distanc simpli import core distanc distanc use analysi function peopl would expect analysi distanc also use select keep core ;0
2370;univers load new cleanli load univers sole pdb gro noth els load new return file format filenam none input file build psf univers load new rais typeerror reader format found ;0
2371;bump version devel updat changelog releas ;0
2372;forgot svn add testfil comment test init ;0
2373;alter xyzread class use format also unit test simpl compress xyz file ;0
2374;trajectori api option attribut compress defin streamlin guess format introduc get ext ;0
2375;standard document updat phil fowler author reformat updat readm link wiki ;0
2376;minor doc improv ;0
2377;reduc precis distanc test default decim also pass bit ;0
2378;author file ;0
2379;manag attribut reader comput time frame round decim get nice tidi number unit convers introduc small spuriou numer contamin ;0
2380;merg branch printr ;0
2381;danni atomgroup enhanc changelog sort backport branch ;0
2382;releas final adjust includ use canon growrit releas set remov origin growrit replac growriterstandard invis user growrit could use explicitli anyway olf growrit function write whole univers simpli obtain pass univers univers atom atomgroup write method cherri pick branch adjust ;0
2383;special select phi psi omega dihedr residu class ;0
2384;remov undocu hbond setup work local branch ;0
2385;updat changelog hierarchi improv ;0
2386;new segmentgroup residu segment attribut return correspond group improv uniform access hierarchi new warn selectionwarn doc explain univers segment residu atom hierarchi testcas atom hierarch attribut ;0
2387;test case contact matrix updat changelog ;0
2388;merg branch cmatrix ;0
2389;new except nodataerror ;0
2390;transform improv trajectori write changelog ;0
2391;releas code chang rel doc updat doc ;0
2392;transform modul transform transform copyright christoph gohlk publish revis bsd licenc gpc compat obtain http www lfd uci edu gohlk bit overkil might abl use function homogen coordin later model build see http wikipedia org wiki homogen coordin http wikipedia org wiki transform matrix introduct ;0
2393;atomgroup translat rotat translat rotat method atomgroup bump version devel ;0
2394;reader writer factori function coordin core reader return appropri reader instanc filenam coordin core writer filenam numatom get writer instanc kwarg pass actual writer class updat doc remov get writer gener import statement favour writer doc test seem pass ;0
2395;tyler author ;0
2396;gener html doc rest sourc via sphinx ;0
2397;sphinx sourc doc ;0
2398;hbond analysi better detect bond hydrogen ;0
2399;merg remot track branch mdanalysi master ;0
2400;merg mdanalysi develop ;0
2401;trz file testsuit setup ;0
2402;idea egg gitignor ;0
2403;warn comment psfparser ;0
2404;tpr file locat testsuit data subfold ;0
2405;util convert code recogn non standard residu name hse gluh glh ;0
2406;extens select command ;0
2407;extens select command ;0
2408;triclin minimum imag convent ;0
2409;document ;0
2410;doc string tidi ;0
2411;unit test new cython distanc modul calc bond calc angl calc torsion ;0
2412;cython analysi work ;0
2413;calc angl calc torsion core distanc cython implement mass angl torsion calcul ;0
2414;work topologydict topologygroup ;0
2415;topologygroup creat ;0
2416;topologydict creat ;0
2417;data merg pdb setup ;0
2418;known failur implement hand sinc nosetest use numpi one testcoordin modifi accordingli ;0
2419;vdw radiu phosphoru ;0
2420;modifi analysi rmsd docstr clarifi import element algorithm ;0
2421;doc updat ;0
2422;merg branch develop topologydict ;0
2423;updat top ;0
2424;version number chang ;0
2425;merg branch develop http code googl com mdanalysi develop ;0
2426;minor chang test ;0
2427;libxdr interfac modifi avoid bit portabl issu ;0
2428;document regener ;0
2429;releas number chang ;0
2430;anoth pbc distanc test triclin box ;0
2431;hole test skip instead rais warn hole found ;0
2432;test system triclin box distanc ;0
2433;merg branch featur triclin develop ;0
2434;correct made alejandro merg ;0
2435;extens select command ;0
2436;new featur merg atomgroup togeth give new univers ;0
2437;applic rotamerconvolvemd paper citat ;0
2438;merg dfbbff orbeckst hbond ;0
2439;spelt rmcgibbo robert mcgibbon ;0
2440;regener htnl doc sphinx xdna ;0
2441;xdna rest doc minor doc adjust ;0
2442;merg branch develop http code googl com mdanalysi develop ;0
2443;updat select test select ;0
2444;updat xdna plugin nucl acid analysi ;0
2445;mdanalyi analysi align fit trj minor usabl improv ;0
2446;nucleic select enhanc ;0
2447;setup test suit mdanalysistest ;0
2448;test add teardown multi pdb reader test case ;0
2449;merg branch develop http code googl com mdanalysi develop ;0
2450;updat setuptool ;0
2451;bump releas dev sync changelog ;0
2452;maintain chang releas deal either dev devel releas suffix ;0
2453;unittest dihedr angl decreas precis ;0
2454;merg branch develop http code googl com mdanalysi develop ;0
2455;merg branch develop http code googl com mdanalysi develop ;0
2456;analysi align fit trj forc keyword control trajectori clobber ;0
2457;trajectori api improv rest doc ;0
2458;merg branch develop http code googl com mdanalysi develop ;0
2459;googlecod upload maintain tool work jan ;0
2460;app rotamerconvolvemd renam packag downgrad version ;0
2461;merg branch applic develop ;0
2462;app url http code googl com mdanalysi wiki applic readm ;0
2463;mdanalysi applic rotamerconvolvemd packag ;0
2464;mdanalysi applic convolv mtss rotatm ;0
2465;touch doc trz reader ;0
2466;packintobox method atom group shift atom lie box length unit test test ;0
2467;made chang base code review much data custom timestep appropri unit test finish document trz format ;0
2468;document trz relat stuff ;0
2469;merg branch develop http code googl com mdanalysi develop ;0
2470;univers load multipl trajectori posit arg ;0
2471;correct direction pseudo dihe baseflip nuclinfo ;0
2472;updat nuclinfo ;0
2473;author joshua adelman also appear contributor ;0
2474;merg remot track branch richard triclin develop ;0
2475;bond bond guess non break chang ;0
2476;test case base atom number psf tpr top pdb ;0
2477;mdanalysistestdata releas ;0
2478;releas test data appli least mdanalysi ;0
2479;updat sourc releas ;0
2480;bump version releas ;0
2481;merg pull request mdanalysi releas ;0
2482;merg branch master releas ;0
2483;add utkbans changelog ;0
2484;break build packagewis ;0
2485;use common setup script rather specif one ;0
2486;remov explicit deprecationwarn atomgroup name ;0
2487;atomgroup getitem depreact warn remov releas ;0
2488;minor cleanup test ;0
2489;minor clean ;0
2490;updat copyright year ;0
2491;use explicit deprec warn ;0
2492;add getitem warn messag ;0
2493;split test data file separ packag ;0
2494;alex nesterenko comconadin changelog sphinx doc ;0
2495;unittest topologydict function ;0
