;texts;labels
3840;new dtset entri ndivsm nkpath kptbound einterp ;0
3841;handl nproc ddb elast ;0
3842;updat ref inclus new var dtset ;0
3843;stash appli ;0
3844;nag find real bug xlf creat new one ;0
3845;cleanup ;0
3846;faster algo star ;0
3847;add test interpol electron band energi ;0
3848;abilint ;0
3849;merg branch develop gitlab abinit org trunk abinit eph ;0
3850;prepar pull ;0
3851;replac make path kpath updat ref ;0
3852;merg branch eph gitlab abinit org gmatteo abinit eph ;0
3853;prepar pull ;0
3854;ref abiref ;0
3855;move printbxc printvtk pptool ;0
3856;cleanup ;0
3857;new anaddb variabl prtphband ;0
3858;add msqd netcdf file ;0
3859;use abiref ref ;0
3860;preliminari test gruneisen paramet ;0
3861;ifc print ifc write simplifi api add test nproc ;0
3862;increas number anaddb test execut nproc ;0
3863;handl mpi relaxpol ;0
3864;handl mpi ddb piezo ;0
3865;save work ;0
3866;abirul ;0
3867;merg remot track branch remot trunk develop develop ;0
3868;chang nnsclo default valu wvl calcul iscf ;0
3869;conflict resolv test ref adjust take ;0
3870;conflict resolv test ref adjust take ;0
3871;synchronis avec trunk ;0
3872;merg branch develop gitlab trunk abinit develop ;0
3873;improv converg scf cycl wvl calcul iscf nnsclo wvlbigdft comp combin ;0
3874;merg branch develop abinit gitlab trunk abinit wvl paw forc ;0
3875;synchronis avec tronc merg branch develop gitlab trunk abinit develop ;0
3876;add doc new pimd constraint variabl ;0
3877;merg branch develop abinit gitlab trunk abinit wvl paw forc ;0
3878;add miss modul depend ;1
3879;conflict resolv ;0
3880;adjust test toler ;0
3881;activ bigdft abiref ;0
3882;updat bigdft test ref test pass abiref ;0
3883;modif pour forc sur term fock ;0
3884;initi ;0
3885;modif final ;0
3886;merg branch hotfix develop ;0
3887;init ;0
3888;updat boltztrap link ;0
3889;updat link ;0
3890;updat link ;0
3891;reenabl test multibinit ubu intel openmpi insid ;0
3892;merg branch releas develop ;0
3893;merg branch releas develop ;0
3894;updat final ;0
3895;appli python abi ymlhtml ;0
3896;updat file order final ;0
3897;updat releas note ;0
3898;merg remot track branch trunk releas releas ;0
3899;quickfix paral kgb shoulkd ignor dfpt previou version ;1
3900;implement blue moon ensembl method within pimd ;0
3901;first version histori hist hist imag save rewrit exist iter hist file room improv memori save ;0
3902;phonon veloc via ifc dipdip treat yet ;0
3903;add prteband prtphband variabl print band xmgracen gnuplot format ;0
3904;mrgddb issu warn ngfft mesh equal ;0
3905;use ref abiref ;0
3906;add output phonon band ;0
3907;abilint ;0
3908;save work ;0
3909;optim size histori gstateimg children ;0
3910;init eband eig zero avoid sigfp ;0
3911;save work ;0
3912;updat ref extra line introduc prteband ;0
3913;merg branch eph gitlab abinit org gmatteo abinit eph ;0
3914;tune toler new test add doc ;0
3915;cosmet chang ;0
3916;save work ;0
3917;save work ;0
3918;add vel cell histori datastructur file ;0
3919;replac abi hist histt abi hist time ;0
3920;start final ;0
3921;replac abi hist histv abi hist vel ;0
3922;replac abi hist histr abi hist rprimd ;0
3923;replac abi hist hista abi hist acel ;0
3924;replac abi hist histxf abi hist xred fcart ;0
3925;post merg chang conflict hist effpot ;0
3926;merg branch develop abinit gitlab trunk abinit pimd ;0
3927;test updat ;0
3928;hist file correcli written parallel imag ;0
3929;merg branch develop gitlab abinit org trunk abinit eph ;0
3930;hist file correctli written parallel imag ;0
3931;suppress xcart fred abi hist datastructur ;0
3932;pimd constraint improv center mass fix ;0
3933;sauvegard ;0
3934;pimd constraint improv center mass fix ;0
3935;use abiref ref ;0
3936;preliminari document new variabl ;0
3937;increas tolnlin ;0
3938;featur complet remov makefil ;0
3939;merg trunk ;0
3940;updat tdep ;0
3941;switch abirul ;0
3942;interfac triq ;0
3943;suppress featur file info html replac topic ;0
3944;merg branch releas develop ;0
3945;featur complet remov makefil ;0
3946;prepar clean rhohxc routin argument remov dtset list arg ;0
3947;merg branch releas develop ;0
3948;updat vmbpt portabl ;0
3949;merg branch releas develop ;0
3950;merg remot track branch trunk develop develop ;0
3951;merg branch develop tdep ;0
3952;suppress hybrid corr use ;0
3953;merg remot track branch trunk develop develop ;0
3954;may littl bit slower better ;0
3955;merg remot track branch trunk develop develop ;0
3956;abilint header ;0
3957;merg remot track branch ref remot origin develop develop ;0
3958;thank robodoc ;0
3959;merg remot track branch trunk develop develop ;0
3960;add short descript ;0
3961;merg branch develop tdep ;0
3962;merg branch tedi develop ;0
3963;integr tdep code ;0
3964;initi hotfix ;0
3965;upgrad check list featur replac topic ;0
3966;final releas note ;0
3967;one test disabl nag abiref howev accord jmb work abinitv ;0
3968;exclud host nag abiref etsf ;0
3969;exclud host nag abiref test mpiio ;0
3970;merg branch develop gitlab abinit org trunk abinit dev gingra ;0
3971;extract dtset list arg rhohxc make test work ;0
3972;prepar pull ;0
3973;allow fockoptmix ;0
3974;merg remot track branch origin releas ace ;0
3975;one occurr qphonon arg hartre left ;0
3976;move alloc vhartr ;0
3977;merg remot track branch remot origin ace ace ;0
3978;merg branch ace gitlab trunk abinit ace ;0
3979;minor clean remov unus useri userr invar ;0
3980;adjust toler larg also elimin unus variabl ;0
3981;convert tsmear tphysel vtorhotf ;0
3982;merg branch releas gitlab trunk abinit releas ;0
3983;merg remot track branch trunk develop develop ;0
3984;energi comput correctli also multipl factor indluc preliminari test show valu prefer ;0
3985;merg branch ace ace ;0
3986;merg branch develop gitlab abinit org gingra abinit dev gingra ;0
3987;test seq tsv updat ;0
3988;merg branch releas ace ;0
3989;tune time previou modif rhotoxc ;0
3990;make qpt option argument hartr ;0
3991;merg branch releas gitlab abinit org trunk abinit releas ;0
3992;suppress mani unus variabl ;0
3993;merg remot track branch remot origin ace ace ;0
3994;renam rhohxc rhotoxc psolver positro though ;0
3995;clean argument rhohxc ;0
3996;extract call hartre rhohxc ;0
3997;abirul ;0
3998;merg branch ace ace ;0
3999;use rprimd argument hartr ;0
4000;updat tdep version ;0
4001;use rprimd argument hartrestr instead gmet gprimd ;0
4002;use rprimd instead gprimd strhar ;0
4003;suppress unus hartr ;0
4004;reli nelect xcdata ;0
4005;add miss file psp test ;1
4006;merg branch releas abinit gitlab trunk abinit quickfix ;0
4007;merg amadon releas ;0
4008;adapt tikal new bigdft ;0
4009;merg branch releas develop ;0
4010;merg branch develop gitlab abinit org trunk abinit develop ;0
4011;merg branch develop abinit gitlab trunk abinit wvl paw forc ;0
4012;propag new bigdft version testfarm configur ;0
4013;sever chang pleas abirul buildsi ;0
4014;anoth tri satisfi abirul ;0
4015;one step backward ;0
4016;merg branch releas gitlab trunk abinit releas ;0
4017;typo ;0
4018;typo ;0
4019;merg branch develop gitlab trunk abinit develop ;0
4020;merg trunk fock forc stress progress ;0
4021;merg branch develop gitlab trunk abinit develop ;0
4022;typo ;0
4023;merg branch releas gitlab abinit org trunk abinit develop ;0
4024;parallel star function algorithm ;0
4025;introduc extra check avoid numer instabl spline ;0
4026;ewald use spline reduc number call exp abi derfc sqrt ;0
4027;updat gruneisen ref ;0
4028;exit immedi grunesein becays phdo print vsound print ton non portabl line ;0
4029;merg branch develop gitlab abinit org trunk abinit eph ;0
4030;use abiref ref ;0
4031;add test nsphere ;0
4032;merg branch releas develop ;0
4033;updat configur file ;0
4034;merg branch develop gitlab abinit org trunk abinit eph ;0
4035;add check anaddb variabl ;0
4036;abilint ;0
4037;anaddb use nsphere activ ifc autocutoff ;0
4038;add ifc wtq ;0
4039;merg branch develop gitlab abinit org trunk abinit eph ;0
4040;merg branch hotfix develop ;0
4041;start final merg ;0
4042;creat new test test new capabl treat spatial vari chemic potenti code ;0
4043;one test ref still adjust chang xred print output ;0
4044;updat doc bernard amadon ;0
4045;merg amadon releas amadon ;0
4046;chang typo crpa tutori ;0
4047;chang convent calcul crpa new convent coher definit jpawu dft calcul abinit ;0
4048;add bousquet section releas note ;0
4049;merg branch releas gitlab trunk abinit releas ;0
4050;chang commun name slk elpa ;0
4051;enhanc psml relat releas note review rest document ;0
4052;merg remot track branch gonz chempot gonz ;0
4053;merg remot track branch torrent pimd torrent ;0
4054;updat log xml due new compon total energi chempot ;0
4055;updat ref yet final version propag chempot forc done branch ;0
4056;merg remot track branch torrent gonz chempot ;0
4057;merg remot track branch origin torrent cbb gonz chempot ;0
4058;merg remot track branch jollet develop jollet ;0
4059;read write manag new input variabl nzchempot ;0
4060;chang make hist work pimd new automat test ;0
4061;abieauti ;0
4062;time step correctli updat within pimd chang ref file xred vel ;0
4063;comput energi extens test ;0
4064;energi comput correctli howev symmetri yet determin correctli ;0
4065;introduc chempot insid energi datatyp also order compon datatyp ;0
4066;compil execut test check input variabl work still need propag result ;0
4067;take account nzchempot detzermin remain symmetri ;0
4068;defin spatialchempot lisrt routin thought alreadi done ;0
4069;defin condit respect nzchempot chempot ;0
4070;compil ;0
4071;read write manag chempot use yet ;0
4072;merg branch develop abinit gitlab trunk abinit pimd ;0
4073;compil ;0
4074;updat sever ref file ;0
4075;merg branch releas develop ;0
4076;bugfix unit indic ;1
4077;disabl paral ubu intel openmpi fluctuat much ;0
4078;merg gonz hotfix ;0
4079;merg remot track branch trunk develop develop ;0
4080;tune test allow ubu intel openmpi nightli machin unfortun test mpiio dataset cannot get good tolwfr ;0
4081;modif allow ubu intel openmpi ;0
4082;merg branch hotfix gonz ;0
4083;merg branch hotfix gonz ;0
4084;merg branch hotfix develop ;0
4085;still debug ;0
4086;merg trunk ;0
4087;final updat known problem also suppress unneed exclud host exclud builder file ;0
4088;merg remot track branch trunk develop develop ;0
4089;edit function descript long rang part phonon potenti ;0
4090;initi ;0
4091;merg branch hotfix develop ;0
4092;updat doc replac tolkm tolm ;0
4093;last updat ref ;0
4094;updat ref due replac ;0
4095;updat ref ;0
4096;updat refer file due switch unit sound veloc ;0
4097;chang dataset nstep tmpiio portabl reason ;0
4098;chang sound veloc unit echo portabl automat test ;0
4099;modif allow nightli use ubu intel openmpi ;0
4100;merg branch hotfix aaf develop ;0
4101;merg branch develop gitlab trunk abinit develop ;0
4102;merg remot track branch trunk develop develop ;0
4103;merg branch hotfix npfft develop ;0
4104;updat test run ;0
4105;test nlflag nlflag ;0
4106;write dielectr tensor anaddb dde present ;0
4107;updat known problem ;0
4108;updat ubu intel mpich ;0
4109;debug ;0
4110;debug ;0
4111;merg remot track branch beuken libxc beuken ;0
4112;add test input ;0
4113;improv comment abi ymlhtml also init gener topic file ;0
4114;defin two topic file ;0
4115;gener topic html file work simpl flat list given ;0
4116;version debug still quit primit one pair topic name topic class per input variabl ;0
4117;creat new templat dft html ;0
4118;work gener two differ topic file ;0
4119;merg remot track branch remot trunk input web input web ;0
4120;debug comment vphq symmetr ;0
4121;refer file updat ;0
4122;merg branch develop gitlab abinit org trunk abinit develop ;0
4123;merg branch develop gitlab abinit org fnac abinit develop ;0
4124;modifi toler ubu intel ;0
4125;updat test ;0
4126;mise jour avant merg ;0
4127;merg develop input web ;0
4128;merg develop input web ;0
4129;merg hotfix develop ;0
4130;merg branch develop gitlab trunk abinit develop ;0
4131;init playground creat new web page topic ;0
4132;merg jollet input web input web ;0
4133;reiniti branch input web ;0
4134;updat new branch input web ;0
4135;merg branch antoniu develop ;0
4136;renam unix csh suppress window ctrl csh ;0
4137;remov unneed bzr helper ;0
4138;text improv ;0
4139;merg antoniu develop antoniu ;0
4140;merg remot track branch biederj imag hist biederj ;0
4141;beautifi implement long rang part phonon potenti fourier interpol ;0
4142;blank ;0
4143;add dir input web ;0
4144;merg branch releas beuken solv conflict ;0
4145;merg branch releas develop ;0
4146;merg torrent quickfix torrent ;0
4147;complet depend dummi test ;0
4148;chang name directori doc config spec document conf ;0
4149;still occur user replac guid ;0
4150;renam input variabl variabl user guid abirul ref ;0
4151;appli gener doc ;0
4152;appli make parent ;0
4153;appli make abiauti ;0
4154;typo ;0
4155;merg tag start develop ;0
4156;merg branch hotfix develop ;0
4157;complet dummi test depend ;0
4158;still depend dummi test ;0
4159;complet depend tdep dummi test complet ;0
4160;depend tdep ;0
4161;complet tdep depend work comput ;0
4162;appli gener doc ;0
4163;clean suppress useless doc featur ;0
4164;updat ref abirul ;0
4165;merg branch master develop ;0
4166;typo abiref debug ;0
4167;make abicheck happi ;0
4168;merg remot track branch remot trunk develop develop ;0
4169;merg branch abirul develop ;0
4170;import latest fit polynomi coeff amartin branch ;0
4171;merg branch develop sprokh ;0
4172;merg remot track branch remot sprokh dfpt noncol sprokh ;0
4173;merg branch hotfix abirul ;0
4174;merg branch hotfix hotfix ;0
4175;clean fit polynomi coeff ;0
4176;merg branch hotfix abirul ;0
4177;merg branch hotfix hotfix ;0
4178;merg branch hotfix hotfix ;0
4179;multibinit add strain coupl fit coeffici treatment updat ref debug ;0
4180;remov etsf testfarm conf ;1
4181;adjust toler test mpiio ubu intel ;0
4182;new weight anaddb ;0
4183;remov etsf config spec make happi buildsi ;0
4184;merg branch releas ebe develop ;1
4185;clean updat modif builder ;0
4186;use atla bob back openbla graphen make buildsi happi ;0
4187;typo ;0
4188;merg branch intel gitlab gmatteo abinit libxc ;0
4189;option activ new weight ;0
4190;add newbot tikal gnu mpich ubu intel openmpi ;0
4191;add support intel chang standard optim intel compil remov xhost aggress ;0
4192;test new fallback access ;0
4193;test new fallback access ;0
4194;full new fallback access ;0
4195;fix typo make buildsi happi ;1
4196;add new bot abi fbk make buildsi happi ;0
4197;updat graphen bot make buildsi happi ;1
4198;updat graphen bot macport gcc openmpi openbla ;1
4199;merg remot track branch wchen develop wchen ;0
4200;improv comment zpr part modifi respons dfpt vtowfk respons eigstern ;0
4201;libxc refer updat gwpc ;0
4202;merg remot track branch remot trunk develop develop ;0
4203;make buildsi happi hope ;0
4204;make buildsi happi ;0
4205;merg branch develop gitlab abinit org trunk abinit develop ;0
4206;doc new variabl gwfockmix ;0
4207;check gwfockmix ;0
4208;custom mix screen paramet pbe hse ;1
4209;merg remot track branch trunk develop develop ;0
4210;updatei extern newbot ubu intel openmpi ;0
4211;merg branch develop gitlab trunk abinit libxc ;0
4212;must recompil psml gnu ;0
4213;typo modul newbot ;1
4214;merg remot track branch trunk input web input web ;0
4215;updat test ;0
4216;mechan refer input file oper automat creation link ;0
4217;updat ref file due previou chang ;0
4218;continu prepar support hpc ;0
4219;clean ;0
4220;merg remot track branch remot trunk develop develop ;0
4221;small chang openmp direct ;0
4222;check sync github ;0
4223;small chang pimd linear constraint comput ;0
4224;updat basic doc file sync updat web page ;0
4225;updat known problem final ;0
4226;merg remot track branch torrent quickfix torrent ;0
4227;remov spatial invers nspden pawspnorb ;1
4228;remov invers usepaw ;1
4229;use html encod name optic input web site weird end ;0
4230;updat account new spgroup minor numer diff ;0
4231;merg remot track branch gmatteo optic doc gmatteo ;0
4232;prepar support hpc ;0
4233;reactiv scalapack graphen ;0
4234;merg remot track branch remot trunk develop develop ;0
4235;merg tag start develop ;0
4236;multibinit add initi fit add restartxf ;0
4237;multibinit add initi fit add restartxf ;0
4238;merg branch releas develop ;0
4239;complet statist ;0
4240;complet statist ;0
4241;initi file ;0
4242;symmetri comment elast tutori ;0
4243;defin third dataset tlibxc work densfor pred ;0
4244;reenabl tlibxc fix typo ;0
4245;suppress useless section ;0
4246;continu creat tlibxc pbe use libxc ;0
4247;move test also correct typo ;0
4248;merg remot track branch remot origin jollet trunk gonz ;0
4249;merg remot track branch bieder hotfix npfft bieder ;0
4250;merg branch bieder releas ;0
4251;minor modif ;0
4252;merg gmatteo hotfix scgw istwfk gmatteo ;0
4253;merg branch gmatteo develop ;0
4254;merg gmatteo hotfix outdm ddb releas ;0
4255;merg branch trunk gonz develop ;0
4256;add direct undo vector comput migdal energi dmft energi ;0
4257;stop code istwfk scgw ;0
4258;suppress optim comput migdal energi intel compil ;0
4259;merg branch master abinit repo trunk abinit ;0
4260;merg branch develop trunk gonz ;0
4261;restor ident trunk pouillon master branch ;0
4262;improv releas note ;0
4263;merg branch gmatteo releas ;0
4264;merg pouillon hotfix elpa pouillon ;0
4265;test suppress non symmorph symmetri berryopt kptopt ;0
4266;cancl previou chang ;0
4267;merg gmatteo hotfix outdm ddb gmatteo ;0
4268;introduc erron blank space makefil ;0
4269;merg branch gmatteo fcc develop ;0
4270;merg branch amartin develop ;0
4271;merg gmatteo use invers dab gmatteo ;0
4272;merg branch releas develop ;0
4273;merg amartin develop bcf amartin ;0
4274;updat ref file ;0
4275;updat releas note ;0
4276;add buffer ;0
4277;anaddb thermo product ;0
4278;merg branch releas init develop ;0
4279;genest ;0
4280;contrib naccarato prokhorenko ;0
4281;updat contributor list floran altvat ;0
4282;first complet draft releas note ;0
4283;constitut releas note yet complet ;0
4284;merg tag start develop ;0
4285;multibinit remov print supercel posit output updat ref ;0
4286;multibinit add confin potenti type ;0
4287;remov unneed file ;0
4288;complet previou commit lib directori well origin abivar jar ;0
4289;import new abivar jar modifi varnal abivarnam definit mnemon ;0
4290;automat updat ;0
4291;prepar switch name ;0
4292;complet new abivar jar accompani lib updat accordinagli name abinit var yml ;0
4293;updat abi ymlhtml wrt chang name updat acordingli automat gener file ;0
4294;merg branch hotfix gitlab trunk abinit hotfix ;0
4295;multibinit improv read coeffici xml updat ref ;0
4296;merg branch develop input web ;0
4297;prepar chang varnam abivarnam definit menmon ;0
4298;test new abivar jar abi ymlhtml ;0
4299;name abivarnam mnemon updat file ;0
4300;old name varnam definit use anymor ;0
4301;updat reman file ;0
4302;use newli gener abivar jar ;0
4303;add new templat featur input variabl ;0
4304;mise jour topic input variabl ;0
4305;adjust toler fnac modif ;0
4306;merg remot track branch trunk input web input web ;0
4307;merg avec xavier ;0
4308;temp paw set html test also creat topic tabl content temp file light possibl ;0
4309;check ;0
4310;code multipl topic yet debug ;0
4311;clean ;0
4312;complet declar yaml object variabl adjust abi ymlhtml ;0
4313;updat test ;0
4314;merg avec xaviermerg remot track branch trunk input web input web ;0
4315;merg avec xavier ;0
4316;test ;0
4317;list input file constitut proper format one line per directori ;0
4318;make html file easier read ;0
4319;merg avec xavier ;0
4320;abi ymlhtml work topic name class name class ;0
4321;clean abi ymlhtml disabl topic class topic name favour topic ;0
4322;tri format correctli refer log file abicheck ;0
4323;upgrad psml pseudo version format ;0
4324;restor damag caus latest merg ;0
4325;merg remot track branch trunk releas ;0
4326;upgrad psml support api ;0
4327;revert buildsi upgrad cpp option sourc code ;0
4328;revert buildsi upgrad cpp option sourc code includ recent one ;0
4329;revert buildsi upgrad cpp option build system intern includ recent one ;0
4330;revert buildsi remov stale refer obsolet cpp option ;0
4331;revert made sure vim swap file ignor within abinit sourc tree ;0
4332;revert buildsi upgrad cpp option build system intern ;0
4333;revert buildsi upgrad cpp option test script ;0
4334;revert buildsi import cpp option fixer ;0
4335;revert remov bazaar depend updat warn makemak ;0
4336;minor updat final ;0
4337;suppress archiv directori ;0
4338;updat abinit var playxg yml ;0
4339;updat refer abicheck abirul ref file ;0
4340;assign adequ input variabl varbs vardmft varvdw ;0
4341;merg remot track branch origin input web develop ;0
4342;variabl upgrad use topic instead topic name topic class ;0
4343;merg remot track branch remot origin input web develop ;0
4344;merg remot track branch origin hotfix develop ;0
4345;renam directori playground input web suffix old ;0
4346;modif topic import input variabl directori ;0
4347;defin make topic visibl abi ymlhtml develop merg develop ;0
4348;merg remot track branch remot jollet input web input web ;0
4349;merg branch input web gitlab trunk abinit input web ;0
4350;upgrad abivar jar accomod topic ;0
4351;merg remot track branch trunk input web input web ;0
4352;mise jour avec topic ;0
4353;chang stop msg error msg bug ;0
4354;abirul ;0
4355;didnt anyth ;0
4356;typo ;0
4357;synchro toler bob ;0
4358;alloc mcg rank idl order avoid integ overflow malloc error ;0
4359;add test idl processor nsppol wfk read write ;0
4360;use abiref ref ;0
4361;increas tolnlin ;0
4362;updat doc xred ;0
4363;typo ;0
4364;new rpa type bootstrap kernel minor cleanup test vmbpt updat ;0
4365;merg remot track branch baguetl hotfix dfrnl baguetl ;0
4366;final step deliveri ;0
4367;updat maintain check list txt ;0
4368;complet doc ionmov lbfg ;0
4369;first complet version releas note ;0
4370;final updat releas note ;0
4371;adjust toler bob gnu openmp ;0
4372;start modifi configur file ;0
4373;initi ;0
4374;initi freez ;0
4375;merg branch relev order gitlab gmatteo abinit torrent ;0
4376;add support subsuit wikilink ;0
4377;merg gmatteo relev order torrent ;0
4378;merg torrent quickfix torrent ;0
4379;complet first draft releas note ;0
4380;includ text clarif sourc postprocess file topic directori develop releas note complet magfield topic defin cite ceresoli ;0
4381;add forgotten line variabl initi ;0
4382;tri modifi order print relev class work ;0
4383;add mksite systemat ;0
4384;merg torrent quickfix torrent ;0
4385;remov spuriou comment ;0
4386;merg torrent quickfix cespejo ;0
4387;adjust test toler ;0
4388;real final releas note ;0
4389;merg branch develop gitlab abinit org wchen abinit develop ;0
4390;new ref file one test due new psp treatment ;0
4391;abilint ;0
4392;add setter effect potenti type coeffici fite polynom ;0
4393;prepar littlegroup symmetri ;0
4394;write mesh netcdf file ;0
4395;save work ;0
4396;save work ;0
4397;refactor dvdb ;0
4398;save work ;0
4399;merg branch develop gitlab trunk abinit develop ;0
4400;add support rang kptgw bdgw ;0
4401;littlegroup pert add option argument disabl wrtout ;0
4402;includ degener state symsigma ;0
4403;add qibz wtq sigmaph ;0
4404;precomput symq tabl ;0
4405;document possibl symmetri issu listkk symkpt discuss ;0
4406;add read xml file fit coeffici effect potenti ;0
4407;add polynomi term type polynomi coeff type ;0
4408;improv cprj manag getghc getghc modul process cleanli cprj alloc computedc fli ;0
4409;merg branch develop gitlab trunk abinit develop ;0
4410;add miss dealloc ;1
4411;outscfcv cleanup ;0
4412;align trunk ;0
4413;merg branch develop gitlab trunk abinit develop ;0
4414;merg branch develop gitlab trunk abinit develop ;0
4415;updat comment header anaddb case ;0
4416;updat refer antoin levitt chebfi paper ;0
4417;merg branch develop gitlab abinit org trunk abinit develop ;0
4418;merg branch develop gitlab trunk abinit develop ;0
4419;miss condit use prtvclmb could also turn prtvha brute forc ;0
4420;merg branch gmatteo abinit commut develop ;0
4421;merg branch develop gitlab abinit org trunk abinit develop ;0
4422;merg branch develop gitlab trunk abinit develop ;0
4423;merg remot track branch remot trunk releas releas buildsi error found ;0
4424;long line suppress ;0
4425;abiauti modif ignor uppercas ifc run build directori ;0
4426;updat year ;0
4427;updat year first batch python file ;0
4428;updat year ;0
4429;updat year ;0
4430;updat year ;0
4431;updat year iii ;0
4432;updat year ;0
4433;updat year ;0
4434;updat dmft tutori add crpa tutori ;0
4435;updat contributor list ;0
4436;modifi script take account readm link ;0
4437;handl libtetra libpaw script ;0
4438;merg remot track branch torrent quickfix torrent ;0
4439;updat known problem ;0
4440;import marc declar fcflag environ conf ;0
4441;updat year iii ;0
4442;updat year ;0
4443;updat year ;0
4444;updat doc incl featur statist releas note ;0
4445;suppress unallow call file function newunit compat ;0
4446;updat instal note sever outdat minor improv releas note format ;0
4447;chang ref file configur file ;0
4448;merg remot track branch gmatteo hotfix runtest hotfix ;0
4449;add directori buildsi ;0
4450;improv format select page doc ;0
4451;split long line appear well web site ;0
4452;modifi file new branch hotfix ;0
4453;enlarg toler test due bob openmp ;0
4454;make parent ;0
4455;run gener doc ;0
4456;updat copyright year final ;0
4457;updat copyright year continu ;0
4458;merg branch torrent hotfix ;0
4459;abort immedi ioerror read rhor ;0
4460;updat ref file test vdwxc ;0
4461;updat toler new bot tikal intel serial ubu intel mpich ubu intel openmp ubu intel openmpi ;0
4462;merg remot track branch gmatteo intel gmatteo ;0
4463;merg remot track branch torrent quickfix torrent ;0
4464;stop code immedi netcdf default without mpi ;0
4465;typo ;0
4466;modifi toler prepar merg bieder hotfix cif modifi ;0
4467;merg remot track branch biederj hotfix cif biederj ;0
4468;view new bot upgrad one modifi testfarm conf ubu intel mpich ubu intel openmp bob gnu openmp graphen gnu macport tikal gnu mpich ;0
4469;replac openmp qopenmp recent intel version ;0
4470;modifi updat ref file abicheck buildsi ref ;0
4471;final updat file final doc yet though ;0
4472;suppress fake url doi give url work ;0
4473;chang libpaw improv consist uspp atompaw abinit legaci etc ;0
4474;merg branch releas abinit gitlab trunk abinit quickfix ;0
4475;merg conflict ;0
4476;updat pspm ref ;0
4477;psml bugfix rel return char bool ;1
4478;merg remot track branch torrent quickfix torrent ;0
4479;improv code stabil sever patholog case proc distribut ;0
4480;merg remot track branch amadon tuto crpa amadon ;0
4481;merg remot track branch torrent quickfix torrent ;0
4482;chang way dij transfer ekb take ;0
4483;chang way dij transfer ekb take ;0
4484;chang way dij tranfer ekb take ;0
4485;chang way dij transfer ekb parallel atom incompat parallel spin ;1
4486;upgrad atompaw version ;0
4487;merg remot track branch torrent quickfix bbe torrent ;0
4488;merg branch releas tuto crpa ;0
4489;master write msqd phdo file ;1
4490;suppress useless arg ctocprj ;0
4491;chang nlo mincat valu save memori ;0
4492;quickfix opernlb ylm test nloalg erron ;1
4493;add command test symmetri real space ;0
4494;prepar littlegroup ;0
4495;save work ;0
4496;save work ;0
4497;new version pjdo parallel point spin band ;0
4498;add option argument deriv ;0
4499;import skw code ;0
4500;skw interpol phonon ;0
4501;add routin write band xmgrace format ;0
4502;document ;0
4503;merg remot track branch origin fatband eph ;0
4504;dvdb mandatori eph task ;0
4505;take care band parallel init ;0
4506;merg remot track branch amadon triqsv new amadon ;0
4507;make ibm happi ;0
4508;love ibm tell exit return ;0
4509;pass xmpi comm self effect potenti mkphb add routin print phonon xmgrace format ;0
4510;mkphbst code cleanup ;0
4511;spline faster fourier interpol mae mev mare excel numer integr small box ;0
4512;modifi dft dmft triq test ;0
4513;spline interpol phonon ;0
4514;add line precis ;0
4515;add two variabl dft dmft triq updat precis test mpiio input input run ubu ifort discuss giantomassi gillet ;0
4516;merg remot track branch amadon triqsv new amadon ;0
4517;merg branch develop gitlab abinit org trunk abinit fatband ;0
4518;add total ref file ;0
4519;write header total file ;0
4520;merg remot track branch origin fatband eph ;0
4521;prepar chang calcnwrit ;0
4522;get band accumul ido ;0
4523;cleanup ;0
4524;shorten dft dmft triq test ;0
4525;return ierr tetra tabl cannot construct caller must handl ;0
4526;remov get band get band perform task ;0
4527;updat paral ref ;0
4528;realli take care band parallel init ;0
4529;mkphb preserv behaviour ifcflag symdynmat ;0
4530;abilint take time ahc band ;0
4531;first test output tdep format ifc anaddb ;0
4532;chang also nonlinear ref proc ;0
4533;dealloc rfpert use comput aciv ;0
4534;merg branch quickfix gitlab mverstra abinit quickfix ;0
4535;merg branch quickfix develop ;0
4536;merg branch quickfix gitlab mverstra abinit quickfix ;0
4537;merg branch quickfix develop ;0
4538;solv merg conflict ;0
4539;doc ;0
4540;merg branch quickfix develop ;0
4541;add pert dir pet dir outvar ;0
4542;multibinit debug add input fit chang index supercel updat ref ;0
4543;chang default ifcout atifc probabl need updat ref file input file keep old default ifc neighbor print prim cell atom print ifc ;0
4544;first draft deby waller factor calcul anaddb ;0
4545;prtvclmb compat parallelis ;0
4546;tool new develop ;0
4547;save work ;0
4548;perturb natom natom automat take account symmetri could improv ;0
4549;merg remot track branch origin fatband eph ;0
4550;remov obsolet code call anymor comput tetra weight insid point loop ;0
4551;merg branch develop fatband ;0
4552;modifi toler modifi ;0
4553;updat refer sbk file previous untest sbk sbk ;0
4554;prepar store new sbk file renam sbk sbk org sbk sbk org ;0
4555;take converg criteria dfpt cgwf ipert natom ipert natom ;0
4556;suppress blank prevent comparison sbk file modifi ;1
4557;prepar deriv ;0
4558;remov useless filter dudk init ;0
4559;reactiv prtvclmb test updat ref file probabl ;0
4560;make outdm safe fft parallel output use fortran alway ;0
4561;clean print mpi rank nfgd ;0
4562;version vclmb seem work npfft ;0
4563;updat ref ;0
4564;clean ;0
4565;remov gau merg tetrahedra routin ;0
4566;cleanup ;0
4567;merg branch develop gitlab abinit org wchen abinit develop ;0
4568;merg branch start gitlab trunk abinit develop ;0
4569;merg branch start gitlab trunk abinit develop ;0
